Customer ID,TotalSales,TotalQuantity,TotalOrders,NumberOfProducts,CustomerSegment
13007.0,175.25,59,1,11,Low Value
13008.0,612.13,379,3,31,Low Value
13009.0,234.0,120,1,4,Low Value
13010.0,330.12,323,2,10,Low Value
13011.0,50.55,13,1,3,Low Value
13012.0,2957.83,1559,11,95,Medium Value
13013.0,11097.43,5661,29,305,High Value
13014.0,5381.08,1979,11,142,High Value
13015.0,6579.78,3527,11,269,High Value
13016.0,789.89,527,3,39,Low Value
13017.0,204.0,48,1,1,Low Value
13018.0,9763.16,6746,35,415,High Value
13019.0,1229.95,397,6,47,Medium Value
13020.0,618.96,278,2,37,Low Value
13021.0,4887.24,2546,17,174,Medium Value
13022.0,65.3,35,1,5,Low Value
13023.0,1449.03,585,3,69,Medium Value
13024.0,555.87,181,2,27,Low Value
13025.0,323.39,241,1,13,Low Value
13026.0,1733.08,2466,9,53,Medium Value
13027.0,17239.2,42840,19,8,High Value
13028.0,661.32,798,2,40,Low Value
13029.0,1927.3,194,5,13,Medium Value
13030.0,752.44,348,2,77,Low Value
13031.0,3292.84,2309,5,274,Medium Value
13032.0,2815.96,1274,9,153,Medium Value
13033.0,220.55,98,2,12,Low Value
13034.0,756.82,406,3,42,Low Value
13035.0,1364.2,926,3,28,Medium Value
13036.0,307.1,38,1,6,Low Value
13037.0,3914.95,2130,12,189,Medium Value
13038.0,908.46,360,3,24,Low Value
13039.0,1010.73,290,4,42,Medium Value
13040.0,676.99,355,2,38,Low Value
13041.0,799.13,335,4,26,Low Value
13042.0,1488.59,812,3,164,Medium Value
13043.0,516.42,254,1,13,Low Value
13044.0,4848.05,2548,11,360,Medium Value
13045.0,808.92,405,3,41,Low Value
13046.0,949.25,505,3,49,Low Value
13047.0,8428.53,3328,24,196,High Value
13048.0,4049.13,2661,9,138,Medium Value
13049.0,1408.24,620,4,19,Medium Value
13050.0,11986.52,7015,35,530,High Value
13051.0,155.8,72,2,4,Low Value
13052.0,3119.33,1424,7,167,Medium Value
13053.0,127.65,47,1,17,Low Value
13055.0,2321.11,1821,4,146,Medium Value
13056.0,209.48,158,1,18,Low Value
13057.0,709.59,456,3,34,Low Value
13058.0,271.4,52,3,5,Low Value
13059.0,2291.77,860,10,155,Medium Value
13060.0,307.53,123,1,15,Low Value
13061.0,248.61,107,1,10,Low Value
13062.0,346.98,343,1,11,Low Value
13063.0,188.4,116,1,12,Low Value
13064.0,1666.84,668,6,57,Medium Value
13065.0,1055.05,381,5,49,Medium Value
13066.0,470.8,322,2,48,Low Value
13067.0,508.51,131,3,24,Low Value
13068.0,344.0,200,2,1,Low Value
13069.0,9284.45,15171,38,588,High Value
13070.0,751.7,372,4,15,Low Value
13071.0,129.22,30,1,12,Low Value
13072.0,177.15,69,1,7,Low Value
13073.0,418.08,261,2,25,Low Value
13074.0,1378.74,826,4,26,Medium Value
13075.0,919.61,485,1,22,Low Value
13076.0,135.4,44,1,9,Low Value
13077.0,2740.65,2468,11,214,Medium Value
13078.0,29018.06,12032,57,164,High Value
13079.0,419.18,158,6,11,Low Value
13080.0,280.73,193,4,17,Low Value
13081.0,56838.37,40077,28,798,High Value
13082.0,7335.75,8466,21,101,High Value
13083.0,395.43,307,3,19,Low Value
13084.0,122.4,144,1,2,Low Value
13085.0,2433.28,944,8,51,Medium Value
13086.0,439.33,155,1,47,Low Value
13087.0,313.64,86,1,15,Low Value
13088.0,236.11,76,1,19,Low Value
13089.0,113416.91,58932,203,931,High Value
13090.0,13091.74,3247,24,164,High Value
13091.0,2321.82,1339,3,41,Medium Value
13092.0,2140.28,664,12,52,Medium Value
13093.0,54144.25,25971,55,220,High Value
13094.0,2209.44,1896,13,6,Medium Value
13095.0,74.4,144,1,6,Low Value
13096.0,419.7,6,1,1,Low Value
13097.0,13324.1,5345,28,400,High Value
13098.0,28882.44,15968,28,162,High Value
13099.0,207.36,288,1,1,Low Value
13101.0,695.4,478,4,48,Low Value
13102.0,11380.1,6366,37,216,High Value
13103.0,709.64,426,3,27,Low Value
13104.0,1709.1,834,9,15,Medium Value
13105.0,72.0,100,1,1,Low Value
13106.0,603.46,231,2,15,Low Value
13107.0,5253.07,4316,9,146,High Value
13108.0,748.46,745,2,27,Low Value
13109.0,1134.03,757,3,61,Medium Value
13110.0,2957.47,763,12,175,Medium Value
13111.0,321.88,180,1,12,Low Value
13112.0,20.6,11,1,2,Low Value
13113.0,18230.07,4435,37,177,High Value
13114.0,234.38,74,1,16,Low Value
13115.0,5494.7,3934,10,189,High Value
13116.0,501.14,291,1,30,Low Value
13117.0,2255.66,1852,18,122,Medium Value
13118.0,2415.41,834,9,110,Medium Value
13119.0,134.9,110,1,11,Low Value
13120.0,30.6,12,1,1,Low Value
13121.0,283.73,252,1,50,Low Value
13122.0,922.39,585,2,54,Low Value
13123.0,506.75,268,2,38,Low Value
13124.0,4641.66,2738,4,217,Medium Value
13125.0,148.62,53,1,20,Low Value
13126.0,3774.81,3289,13,183,Medium Value
13127.0,259.17,127,1,15,Low Value
13128.0,263.5,31,1,1,Low Value
13129.0,233.25,296,2,10,Low Value
13130.0,64.0,32,1,2,Low Value
13131.0,3313.77,1523,7,114,Medium Value
13132.0,77.3,20,1,3,Low Value
13133.0,200.45,55,3,12,Low Value
13134.0,2475.23,1364,6,110,Medium Value
13135.0,3371.45,4423,2,18,Medium Value
13136.0,6274.56,3109,13,220,High Value
13137.0,7586.94,4238,16,655,High Value
13138.0,1274.01,593,7,41,Medium Value
13139.0,8202.98,4614,8,216,High Value
13140.0,1054.92,572,5,90,Medium Value
13141.0,7656.08,5159,17,297,High Value
13142.0,307.09,258,1,23,Low Value
13143.0,405.1,198,1,23,Low Value
13144.0,135.35,29,2,6,Low Value
13145.0,1128.52,265,7,5,Medium Value
13146.0,228.91,154,1,16,Low Value
13147.0,712.8,144,4,1,Low Value
13148.0,8497.82,4487,26,453,High Value
13149.0,1676.06,1280,4,75,Medium Value
13150.0,449.97,171,3,7,Low Value
13151.0,2465.21,813,3,134,Medium Value
13152.0,2146.38,977,7,115,Medium Value
13153.0,486.22,418,1,15,Low Value
13154.0,1624.84,976,3,81,Medium Value
13155.0,1370.48,741,6,81,Medium Value
13156.0,1586.54,914,3,96,Medium Value
13157.0,5687.36,4762,9,177,High Value
13158.0,1508.18,992,5,71,Medium Value
13159.0,1429.35,1058,4,113,Medium Value
13160.0,91.8,56,1,4,Low Value
13161.0,472.13,105,2,30,Low Value
13162.0,9275.49,5755,16,191,High Value
13163.0,17.65,3,1,2,Low Value
13164.0,372.2,120,2,7,Low Value
13165.0,1451.16,1736,3,47,Medium Value
13166.0,875.93,522,2,64,Low Value
13167.0,1125.15,1007,5,65,Medium Value
13168.0,1840.73,898,5,132,Medium Value
13169.0,840.08,296,3,16,Low Value
13170.0,108.81,141,1,29,Low Value
13171.0,468.41,229,3,37,Low Value
13172.0,69.6,48,1,1,Low Value
13173.0,2399.82,1481,11,163,Medium Value
13174.0,7995.36,3794,12,615,High Value
13175.0,831.45,423,2,40,Low Value
13176.0,481.49,448,1,66,Low Value
13177.0,512.2,180,2,23,Low Value
13178.0,14059.19,8778,21,228,High Value
13179.0,572.31,368,1,34,Low Value
13180.0,86.1,42,1,4,Low Value
13181.0,359.69,171,1,19,Low Value
13182.0,121.18,201,1,11,Low Value
13183.0,7036.18,4027,15,65,High Value
13184.0,1668.95,1662,10,139,Medium Value
13185.0,71.4,12,1,1,Low Value
13186.0,1575.89,820,3,69,Medium Value
13187.0,341.36,296,4,51,Low Value
13188.0,114.6,25,1,2,Low Value
13189.0,260.68,842,2,29,Low Value
13190.0,570.66,308,3,16,Low Value
13191.0,164.69,115,1,58,Low Value
13192.0,2558.58,1629,6,138,Medium Value
13193.0,112.08,46,1,22,Low Value
13194.0,472.78,326,2,10,Low Value
13195.0,136.73,70,1,43,Low Value
13196.0,3068.84,2006,7,144,Medium Value
13197.0,373.01,204,1,19,Low Value
13198.0,4974.23,3449,8,265,Medium Value
13199.0,15964.21,11567,67,64,High Value
13200.0,870.09,516,4,42,Low Value
13201.0,1233.06,1036,4,65,Medium Value
13202.0,1580.3,572,7,55,Medium Value
13203.0,2648.25,2413,10,158,Medium Value
13204.0,966.66,428,1,57,Low Value
13205.0,2803.2,256,1,1,Medium Value
13206.0,8308.19,7086,13,397,High Value
13207.0,535.86,178,4,10,Low Value
13208.0,1976.3,1343,9,202,Medium Value
13209.0,8509.51,5781,13,290,High Value
13210.0,353.48,316,1,22,Low Value
13211.0,2618.77,1845,10,110,Medium Value
13212.0,786.83,309,3,128,Low Value
13213.0,3851.52,2962,11,181,Medium Value
13214.0,3264.23,2966,7,208,Medium Value
13215.0,81.6,96,1,1,Low Value
13216.0,333.74,297,1,5,Low Value
13217.0,666.48,512,4,3,Low Value
13218.0,62.64,88,1,5,Low Value
13219.0,76.23,11,1,11,Low Value
13220.0,1336.09,396,5,46,Medium Value
13221.0,847.41,244,2,62,Low Value
13222.0,88.5,30,1,1,Low Value
13223.0,969.12,568,6,9,Low Value
13224.0,2155.95,1518,2,102,Medium Value
13225.0,16260.07,7401,16,67,High Value
13226.0,312.46,179,2,28,Low Value
13227.0,257.7,99,1,9,Low Value
13228.0,358.0,200,1,2,Low Value
13229.0,160.95,63,1,10,Low Value
13230.0,6120.01,3520,30,674,High Value
13232.0,1328.35,773,7,147,Medium Value
13233.0,1176.46,1604,4,74,Medium Value
13234.0,346.5,159,2,56,Low Value
13235.0,1031.07,441,1,53,Medium Value
13236.0,744.85,416,2,34,Low Value
13237.0,643.0,128,1,24,Low Value
13238.0,1006.63,442,6,27,Medium Value
13239.0,1594.69,1151,5,86,Medium Value
13240.0,1475.79,709,8,160,Medium Value
13241.0,112.53,46,1,40,Low Value
13242.0,699.4,350,7,19,Low Value
13243.0,1220.38,554,5,168,Medium Value
13244.0,121.74,38,1,27,Low Value
13245.0,989.22,371,2,43,Low Value
13246.0,3351.75,2796,11,232,Medium Value
13247.0,501.12,328,4,18,Low Value
13248.0,465.68,305,2,25,Low Value
13249.0,1608.93,1246,9,21,Medium Value
13250.0,253.09,107,2,18,Low Value
13251.0,252.68,215,1,25,Low Value
13252.0,399.3,134,2,19,Low Value
13253.0,2951.11,3015,4,73,Medium Value
13254.0,51.41,43,1,4,Low Value
13255.0,678.76,407,3,26,Low Value
13257.0,149.75,33,1,7,Low Value
13258.0,1009.43,446,5,29,Medium Value
13259.0,1402.54,503,9,235,Medium Value
13260.0,557.62,142,1,8,Low Value
13261.0,944.1,210,2,8,Low Value
13262.0,573.45,247,3,48,Low Value
13263.0,8676.2,5372,39,514,High Value
13264.0,722.56,375,1,38,Low Value
13265.0,2092.66,1740,5,66,Medium Value
13266.0,6135.04,6837,19,155,High Value
13267.0,9429.81,3959,36,163,High Value
13268.0,3174.75,3624,11,259,Medium Value
13269.0,8537.32,6366,28,258,High Value
13270.0,590.0,200,1,1,Low Value
13271.0,211.49,240,1,79,Low Value
13272.0,276.56,96,2,15,Low Value
13273.0,138.98,153,1,16,Low Value
13274.0,360.85,199,1,19,Low Value
13275.0,238.86,138,2,48,Low Value
13276.0,1891.91,840,5,208,Medium Value
13277.0,523.3,382,7,11,Low Value
13278.0,1435.85,1358,4,82,Medium Value
13279.0,137.75,73,1,9,Low Value
13280.0,2293.33,1489,7,167,Medium Value
13281.0,350.85,201,1,22,Low Value
13282.0,1313.19,410,4,42,Medium Value
13283.0,373.36,204,4,20,Low Value
13284.0,201.19,91,1,13,Low Value
13285.0,3364.59,2457,6,190,Medium Value
13286.0,734.91,274,1,46,Low Value
13287.0,781.59,429,3,46,Low Value
13288.0,927.61,379,5,7,Low Value
13289.0,307.95,119,1,16,Low Value
13290.0,208.63,1,1,1,Low Value
13291.0,3270.79,1600,11,159,Medium Value
13292.0,994.51,530,5,55,Low Value
13293.0,1192.94,555,6,54,Medium Value
13294.0,1689.53,996,3,94,Medium Value
13295.0,1101.97,733,4,56,Medium Value
13296.0,792.51,653,6,50,Low Value
13297.0,4368.62,2694,7,110,Medium Value
13298.0,360.0,96,1,2,Low Value
13299.0,1218.7,416,3,56,Medium Value
13300.0,1285.51,455,3,46,Medium Value
13301.0,618.09,345,4,75,Low Value
13302.0,159.2,12,2,3,Low Value
13303.0,61.72,26,1,4,Low Value
13304.0,1217.99,716,4,61,Medium Value
13305.0,3616.41,2228,16,153,Medium Value
13306.0,53.65,74,1,4,Low Value
13307.0,273.34,140,3,15,Low Value
13308.0,1670.37,1073,4,65,Medium Value
13309.0,1706.37,1914,6,96,Medium Value
13310.0,1541.2,816,5,81,Medium Value
13311.0,598.57,305,2,26,Low Value
13312.0,124.75,41,1,5,Low Value
13313.0,3445.32,2308,12,118,Medium Value
13314.0,775.94,560,3,55,Low Value
13315.0,310.26,232,1,22,Low Value
13316.0,12940.82,19931,10,116,High Value
13317.0,6486.09,3149,19,235,High Value
13318.0,640.76,304,3,14,Low Value
13319.0,21323.22,8974,58,373,High Value
13320.0,2211.6,1509,6,103,Medium Value
13321.0,567.36,372,2,10,Low Value
13322.0,199.48,117,1,25,Low Value
13323.0,787.85,175,5,6,Low Value
13324.0,10513.47,8448,18,36,High Value
13325.0,675.3,240,1,12,Low Value
13326.0,281.76,140,1,13,Low Value
13327.0,9134.48,4203,20,183,High Value
13328.0,1308.48,680,1,17,Medium Value
13329.0,4808.77,3311,8,73,Medium Value
13330.0,2796.1,1951,6,82,Medium Value
13331.0,262.4,54,1,12,Low Value
13332.0,350.9,179,1,21,Low Value
13333.0,1015.74,685,3,54,Medium Value
13334.0,6201.8,3198,5,336,High Value
13336.0,795.12,559,1,51,Low Value
13337.0,1575.26,980,1,87,Medium Value
13338.0,2445.62,1151,4,116,Medium Value
13339.0,860.12,326,1,54,Low Value
13340.0,22100.56,9636,12,197,High Value
13341.0,775.85,301,1,42,Low Value
13343.0,353.43,135,1,19,Low Value
13344.0,2511.69,952,3,115,Medium Value
13345.0,389.5,141,1,20,Low Value
13346.0,299.4,180,6,4,Low Value
13347.0,341.36,205,1,8,Low Value
13348.0,233.76,136,1,14,Low Value
13349.0,247.32,225,1,16,Low Value
13350.0,979.12,287,2,36,Low Value
13351.0,373.94,117,1,16,Low Value
13352.0,397.98,321,1,24,Low Value
13354.0,743.53,604,1,51,Low Value
13355.0,674.7,314,1,32,Low Value
13356.0,768.24,325,1,42,Low Value
13357.0,3805.51,2112,5,292,Medium Value
13358.0,439.03,285,1,29,Low Value
13359.0,1043.31,381,2,52,Medium Value
13360.0,1553.65,942,4,58,Medium Value
13361.0,1450.5,324,2,30,Medium Value
13362.0,5394.07,2481,7,186,High Value
13363.0,1723.86,1146,3,79,Medium Value
13364.0,134.96,71,1,10,Low Value
13365.0,2225.37,1247,2,122,Medium Value
13366.0,56.16,144,1,1,Low Value
13367.0,510.2,253,1,20,Low Value
13368.0,1121.5,606,4,45,Medium Value
13369.0,308.28,149,1,14,Low Value
13370.0,754.87,343,1,39,Low Value
13371.0,2297.66,1019,2,78,Medium Value
13372.0,378.64,159,1,23,Low Value
13373.0,7587.19,4263,6,293,High Value
13374.0,422.8,135,2,17,Low Value
13375.0,1792.23,1124,2,63,Medium Value
13376.0,1019.76,493,3,45,Medium Value
13377.0,1552.88,748,2,73,Medium Value
13379.0,572.56,601,3,85,Low Value
13380.0,62.4,48,1,3,Low Value
13381.0,8224.37,5125,12,165,High Value
13382.0,1387.58,863,5,74,Medium Value
13383.0,305.28,288,1,1,Low Value
13384.0,6680.83,4142,11,196,High Value
13385.0,534.57,281,1,35,Low Value
13386.0,835.46,514,2,25,Low Value
13387.0,186.94,123,1,71,Low Value
13388.0,1185.65,701,3,68,Medium Value
13389.0,797.96,429,3,50,Low Value
13390.0,544.08,224,1,13,Low Value
13391.0,59.8,4,1,1,Low Value
13392.0,91.14,82,1,8,Low Value
13393.0,1131.45,662,4,53,Medium Value
13394.0,6621.7,5354,19,272,High Value
13395.0,1180.23,1660,3,77,Medium Value
13396.0,1360.99,600,2,42,Medium Value
13397.0,3191.87,1336,10,74,Medium Value
13398.0,670.34,341,2,38,Low Value
13399.0,275.4,120,3,10,Low Value
13400.0,310.83,284,1,23,Low Value
13402.0,1226.85,917,4,56,Medium Value
13403.0,229.5,114,3,9,Low Value
13404.0,252.49,111,2,11,Low Value
13405.0,1213.81,855,6,33,Medium Value
13406.0,568.92,292,2,8,Low Value
13407.0,2244.7,1690,3,85,Medium Value
13408.0,50174.78,28675,106,345,High Value
13410.0,2201.96,1244,9,25,Medium Value
13411.0,213.55,72,1,17,Low Value
13412.0,487.35,176,1,33,Low Value
13413.0,429.44,455,6,38,Low Value
13414.0,2494.14,2702,6,48,Medium Value
13415.0,784.17,496,4,85,Low Value
13416.0,940.8,208,3,16,Low Value
13417.0,1669.49,532,6,59,Medium Value
13418.0,11559.66,7354,31,347,High Value
13419.0,221.06,275,1,16,Low Value
13420.0,159.85,101,2,8,Low Value
13421.0,4058.75,2351,8,183,Medium Value
13422.0,2626.3,1326,1,127,Medium Value
13423.0,217.03,141,1,12,Low Value
13424.0,572.77,529,1,40,Low Value
13425.0,3390.43,2358,5,136,Medium Value
13426.0,8167.38,4868,22,171,High Value
13427.0,1006.53,880,6,35,Medium Value
13428.0,478.54,356,3,122,Low Value
13429.0,1006.8,1390,4,55,Medium Value
13430.0,679.45,751,2,48,Low Value
13431.0,3316.24,1570,8,115,Medium Value
13432.0,439.1,217,2,98,Low Value
13433.0,658.32,190,4,24,Low Value
13434.0,1666.86,864,5,17,Medium Value
13435.0,4447.33,2754,9,97,Medium Value
13436.0,196.89,76,1,12,Low Value
13437.0,3408.06,1283,7,143,Medium Value
13438.0,46.5,10,1,1,Low Value
13439.0,986.61,952,3,133,Low Value
13440.0,1295.25,573,7,49,Medium Value
13441.0,720.9,520,2,33,Low Value
13442.0,419.87,115,3,33,Low Value
13443.0,1273.16,805,6,177,Medium Value
13444.0,619.08,331,2,51,Low Value
13445.0,241.9,198,1,7,Low Value
13446.0,3881.89,2403,11,116,Medium Value
13447.0,1129.14,584,3,55,Medium Value
13448.0,8745.93,4195,13,330,High Value
13449.0,291.88,222,1,19,Low Value
13450.0,4120.04,4318,13,57,Medium Value
13451.0,7090.06,5229,11,597,High Value
13452.0,729.8,6,3,2,Low Value
13453.0,781.69,341,3,33,Low Value
13454.0,219.87,198,1,23,Low Value
13455.0,2212.99,795,6,86,Medium Value
13456.0,1766.72,765,6,43,Medium Value
13457.0,148.22,96,2,9,Low Value
13458.0,11959.27,6760,16,295,High Value
13459.0,1160.41,986,2,57,Medium Value
13460.0,183.44,286,2,16,Low Value
13461.0,4160.0,3132,6,36,Medium Value
13462.0,1153.85,697,5,65,Medium Value
13464.0,3097.64,1440,6,128,Medium Value
13465.0,931.12,584,2,34,Low Value
13466.0,1013.35,660,5,51,Medium Value
13467.0,1071.91,580,2,89,Medium Value
13468.0,12793.28,5617,72,300,High Value
13469.0,82.4,52,1,6,Low Value
13470.0,165.0,100,2,7,Low Value
13471.0,2501.84,1583,4,214,Medium Value
13472.0,592.24,310,2,24,Low Value
13473.0,2657.76,1000,8,65,Medium Value
13474.0,646.59,318,3,116,Low Value
13475.0,1431.78,1012,4,64,Medium Value
13476.0,2061.47,713,5,90,Medium Value
13477.0,2819.17,2091,11,112,Medium Value
13478.0,2215.78,1189,5,114,Medium Value
13479.0,851.37,716,4,45,Low Value
13480.0,627.82,362,2,40,Low Value
13481.0,3830.84,2055,11,167,Medium Value
13482.0,336.09,187,2,20,Low Value
13483.0,140.34,160,1,10,Low Value
13484.0,790.72,224,3,38,Low Value
13485.0,3019.22,1798,11,134,Medium Value
13486.0,1122.41,669,3,69,Medium Value
13487.0,846.87,362,5,34,Low Value
13488.0,14205.96,7375,23,385,High Value
13489.0,449.52,560,4,11,Low Value
13490.0,154.25,25,1,8,Low Value
13491.0,4467.66,2349,27,157,Medium Value
13492.0,1269.84,408,3,38,Medium Value
13493.0,618.63,380,2,6,Low Value
13494.0,316.26,162,1,18,Low Value
13495.0,4863.31,2465,10,62,Medium Value
13496.0,653.33,341,2,29,Low Value
13497.0,1166.83,525,6,52,Medium Value
13498.0,327.38,362,1,17,Low Value
13499.0,1159.11,1365,5,31,Medium Value
13500.0,1466.3,838,4,77,Medium Value
13501.0,2885.11,1253,3,93,Medium Value
13502.0,780.5,490,5,28,Low Value
13503.0,1859.24,1105,6,159,Medium Value
13504.0,295.93,178,1,22,Low Value
13505.0,4393.63,2486,4,182,Medium Value
13506.0,1338.08,942,5,57,Medium Value
13507.0,2479.16,1597,4,147,Medium Value
13508.0,287.05,180,2,28,Low Value
13509.0,1114.72,1214,8,32,Medium Value
13510.0,4558.29,3044,11,197,Medium Value
13511.0,282.76,60,1,5,Low Value
13512.0,713.39,419,4,31,Low Value
13513.0,824.59,364,3,32,Low Value
13514.0,815.9,288,4,15,Low Value
13515.0,1265.82,819,6,64,Medium Value
13516.0,1685.26,1114,4,55,Medium Value
13517.0,2128.42,1369,3,125,Medium Value
13518.0,627.16,382,1,36,Low Value
13519.0,343.21,133,2,19,Low Value
13520.0,6606.0,3179,11,97,High Value
13521.0,1071.73,718,3,313,Medium Value
13522.0,125.8,44,1,5,Low Value
13523.0,4534.57,1989,6,179,Medium Value
13524.0,680.18,324,5,17,Low Value
13525.0,628.78,394,2,5,Low Value
13526.0,1182.0,1911,2,29,Medium Value
13527.0,4541.29,2736,12,268,Medium Value
13529.0,307.76,74,2,15,Low Value
13530.0,402.98,272,1,18,Low Value
13531.0,1433.07,497,6,51,Medium Value
13532.0,210.31,129,1,66,Low Value
13533.0,269.09,202,3,61,Low Value
13534.0,7720.9,3869,35,166,High Value
13535.0,89.5,10,1,1,Low Value
13536.0,3444.39,2126,7,91,Medium Value
13537.0,717.85,337,2,39,Low Value
13538.0,3103.13,959,12,111,Medium Value
13539.0,1569.36,710,7,77,Medium Value
13540.0,632.39,189,3,27,Low Value
13541.0,785.25,279,2,10,Low Value
13542.0,3959.49,804,17,120,Medium Value
13543.0,1439.61,329,2,38,Medium Value
13544.0,790.2,331,6,219,Low Value
13545.0,364.93,252,2,54,Low Value
13546.0,1086.24,587,5,96,Medium Value
13547.0,167.08,79,1,44,Low Value
13548.0,901.44,558,3,171,Low Value
13549.0,1005.8,554,8,44,Medium Value
13550.0,342.55,430,1,40,Low Value
13551.0,244.2,36,2,5,Low Value
13552.0,6948.92,2630,22,167,High Value
13553.0,499.6,201,1,85,Low Value
13554.0,1629.35,578,7,156,Medium Value
13555.0,8891.84,4762,13,270,High Value
13556.0,200.82,134,2,8,Low Value
13557.0,3032.26,2398,13,131,Medium Value
13558.0,594.52,338,4,123,Low Value
13559.0,990.0,360,2,1,Low Value
13560.0,171.42,63,1,32,Low Value
13561.0,1803.4,1125,11,132,Medium Value
13562.0,4838.18,1603,8,103,Medium Value
13563.0,777.53,209,2,49,Low Value
13564.0,16498.97,8878,37,499,High Value
13565.0,414.8,260,3,46,Low Value
13566.0,1688.6,1257,5,268,Medium Value
13567.0,1079.29,643,4,180,Medium Value
13568.0,187.05,66,1,41,Low Value
13569.0,726.54,345,4,141,Low Value
13570.0,239.49,161,1,27,Low Value
13571.0,4537.26,3191,26,274,Medium Value
13572.0,1384.25,534,1,32,Medium Value
13573.0,904.52,647,6,74,Low Value
13574.0,404.45,304,1,84,Low Value
13575.0,732.07,449,5,41,Low Value
13576.0,11202.59,4506,28,146,High Value
13577.0,3489.28,1661,11,111,Medium Value
13578.0,147.66,127,1,9,Low Value
13579.0,1374.34,718,5,72,Medium Value
13580.0,107.75,45,1,5,Low Value
13581.0,280.53,119,2,32,Low Value
13582.0,241.68,106,2,10,Low Value
13583.0,1445.03,1097,2,94,Medium Value
13584.0,385.7,360,3,76,Low Value
13585.0,684.54,1386,3,29,Low Value
13586.0,127.28,38,1,20,Low Value
13587.0,1673.5,664,4,29,Medium Value
13588.0,2478.95,2606,9,132,Medium Value
13589.0,1120.74,293,6,48,Medium Value
13590.0,6336.04,5271,18,271,High Value
13591.0,2093.94,850,7,90,Medium Value
13592.0,247.96,84,4,15,Low Value
13593.0,5493.29,2170,14,215,High Value
13594.0,533.32,396,2,32,Low Value
13595.0,784.48,341,3,116,Low Value
13596.0,664.11,384,2,133,Low Value
13597.0,396.71,231,2,17,Low Value
13598.0,761.96,393,5,78,Low Value
13599.0,9811.04,6248,33,246,High Value
13600.0,518.42,599,2,34,Low Value
13601.0,1159.99,957,4,161,Medium Value
13602.0,1025.17,538,4,50,Medium Value
13603.0,164.34,164,1,27,Low Value
13604.0,717.62,242,1,21,Low Value
13605.0,522.67,425,2,50,Low Value
